gene_symbol	cytobandID
PLPP6	p24.1
CDC37L1-DT	p24.1
CDC37L1	p24.1
AK3	p24.1
ENSG00000287759	p24.1
ECM1P1	p24.1
ENSG00000220105	p24.1
RCL1	p24.1
KLF4P1	p24.1
MIR101-2	p24.1
ENSG00000228165	p24.1
HNRNPA1P41	p24.1
JAK2	p24.1
CSNK1G2P1	p24.1
PDSS1P1	p24.1
MTND6P5	p24.1
MTND1P11	p24.1
MTCO1P11	p24.1
MTCO2P11	p24.1
MTATP6P11	p24.1
MTCO3P11	p24.1
MTND4P14	p24.1
MTND5P14	p24.1
TCF3P1	p24.1
IGHEP2	p24.1
INSL6	p24.1
ENSG00000237553	p24.1
INSL4	p24.1
RLN2	p24.1
HMGN2P31	p24.1
RLN1	p24.1
ENSG00000272866	p24.1
ENSG00000231967	p24.1
PLGRKT	p24.1
RNF152P1	p24.1
CD274	p24.1
ENSG00000286162	p24.1
PDCD1LG2	p24.1
ENSG00000231509	p24.1
RIC1	p24.1
ENSG00000225408	p24.1
ERMP1	p24.1
AK4P4	p24.1
BRD10	p24.1
MLANA	p24.1
MIR4665	p24.1
RANBP6	p24.1
ENSG00000228739	p24.1
GTF3AP1	p24.1
IL33	p24.1
ENSG00000228132	p24.1
SELENOTP1	p24.1
TPD52L3	p24.1
UHRF2	p24.1
ENSG00000233367	p24.1
GLDC	p24.1
RN7SL25P	p24.1
ENSG00000237158	p24.1
RPL23AP57	p24.1
ENSG00000236924	p24.1
RN7SL123P	p24.1
RPS3AP54	p24.1
RNF2P1	p24.1
RPL35AP20	p24.1
LINC02851	p24.1
KDM4C	p24.1
PRELID3BP11	p24.1
SNRPEP2	p24.1
ACTG1P14	p24.1
ENSG00000224972	p24.1
ENSG00000285688	p24.1
ENSG00000288042	p24.1
RPL4P5	p24.1
PPIAP33	p24.1
ENSG00000273056	p24.1
DMAC1	p24.1
ENSG00000231902	p24.1
ENSG00000226376	p24.1
PTPRD	p24.1
ENSG00000235389	p24.1
ENSG00000212695	p24.1
RNU7-185P	p24.1
PTPRD-AS1	p24.1
ENSG00000234021	p24.1
RPS26P3	p23
RN7SL5P	p23
ENSG00000230920	p23
ENSG00000234360	p23
PTPRD-DT	p23
ENSG00000232035	p23
ENSG00000227138	p23
IMP3P1	p23
ENSG00000270372	p23
AKAP8P1	p23
ENSG00000230365	p23
ENSG00000286474	p23
ENSG00000275130	p23
ENSG00000285784	p23
ENSG00000224935	p23
JKAMPP1	p23
RNU2-47P	p23
TYRP1	p23
LURAP1L-AS1	p23
RN7SL849P	p23
LURAP1L	p23
ENSG00000285637	p23
PRDX1P1	p23
ENSG00000234586	p23
MPDZ	p23
ENSG00000234740	p23
ENSG00000223672	p23
ENSG00000226197	p23
LINC01235	p23
ENSG00000288556	p23
ENSG00000293055	p23
LINC00583	p23
PES1P2	p23
ENSG00000235533	p23
ENSG00000289185	p23
RPL3P11	p23
ATP5PDP3	p23
NFIB	p23
RPL7AP47	p22.3
ENSG00000288876	p22.3
NFIB-AS1	p22.3
ENSG00000289969	p22.3
ENSG00000287708	p22.3
ENSG00000237137	p22.3
ENSG00000273399	p22.3
ENSG00000272871	p22.3
CDCA4P1	p22.3
ZDHHC21	p22.3
CER1	p22.3
FREM1	p22.3
ENSG00000286500	p22.3
ENSG00000283647	p22.3
RNU6-1260P	p22.3
ENSG00000291185	p22.3
LDHAP4	p22.3
ENSG00000215237	p22.3
CLCN3P1	p22.3
PSIP1P1	p22.3
RNU6-559P	p22.3
TTC39B	p22.3
RPL7P33	p22.3
SNAPC3	p22.3
RNU6-319P	p22.3
PSIP1	p22.3
ENSG00000278754	p22.3
RN7SL98P	p22.3
FTH1P12	p22.3
RNU6-246P	p22.3
CCDC171	p22.3
HMGN2P16	p22.3
RNU6-14P	p22.3
LINC03041	p22.3
BNC2	p22.3
ENSG00000231756	p22.3
ENSG00000230694	p22.2
BNC2-AS1	p22.2
LSM1P1	p22.2
ENSG00000237153	p22.2
ENSG00000285169	p22.2
RN7SL720P	p22.2
RPS29P33	p22.2
RPL31P42	p22.2
CNTLN	p22.2
SAMM50P1	p22.2
SH3GL2	p22.2
PABPC1P11	p22.2
ENSG00000227167	p22.2
MIR3152	p22.1
RN7SKP258	p22.1
ADAMTSL1	p22.1
RAP1BP1	p22.1
SAXO1	p22.1
PSMC3P1	p22.1
RRAGA	p22.1
HAUS6	p22.1
SCARNA8	p22.1
RNU6-264P	p22.1
PLIN2	p22.1
ENSG00000232176	p22.1
DENND4C	p22.1
ENSG00000232978	p22.1
ENSG00000272842	p22.1
ENSG00000273226	p22.1
RPS6	p22.1
NDUFA5P3	p22.1
ENSG00000285911	p22.1
ACER2	p22.1
ENSG00000260912	p22.1
MAP1LC3BP1	p22.1
ENSG00000293266	p22.1
SLC24A2	p22.1
C11orf98P1	p22.1
ENSG00000286685	p22.1
ENSG00000276667	p22.1
ENSG00000261402	p21.3
ENSG00000270712	p21.3
ENSG00000277711	p21.3
ENSG00000237434	p21.3
MLLT3	p21.3
MIR4473	p21.3
RNU4-26P	p21.3
MIR4474	p21.3
RPL7AP48	p21.3
FOCAD	p21.3
FOCAD-AS1	p21.3
MIR491	p21.3
SNORA30B	p21.3
HACD4	p21.3
IFNNP1	p21.3
IFNB1	p21.3
IFNWP4	p21.3
ENSG00000275980	p21.3
IFNW1	p21.3
IFNA21	p21.3
IFNWP15	p21.3
IFNA4	p21.3
IFNWP9	p21.3
IFNA7	p21.3
IFNA10	p21.3
IFNWP18	p21.3
IFNA16	p21.3
IFNA17	p21.3
IFNWP5	p21.3
IFNA14	p21.3
IFNA22P	p21.3
IFNA5	p21.3
IFNA20P	p21.3
KLHL9	p21.3
IFNA6	p21.3
IFNA13	p21.3
MIR31HG	p21.3
IFNA2	p21.3
ENSG00000261696	p21.3
IFNA11P	p21.3
IFNA12P	p21.3
IFNA8	p21.3
IFNWP2	p21.3
IFNA1	p21.3
IFNWP19	p21.3
IFNE	p21.3
MIR31	p21.3
H3P30	p21.3
KHSRPP1	p21.3
RN7SL151P	p21.3
MTAP	p21.3
ENSG00000264545	p21.3
TUBB8P1	p21.3
ENSG00000265194	p21.3
ENSG00000279670	p21.3
ERVFRD-3	p21.3
CDKN2A-AS1	p21.3
CDKN2A	p21.3
CDKN2B-AS1	p21.3
ENSG00000266446	p21.3
CDKN2B	p21.3
UBA52P6	p21.3
ENSG00000274055	p21.3
ENSG00000277653	p21.3
ENSG00000236921	p21.3
DMRTA1	p21.3
LINC01239	p21.3
ENSG00000284418	p21.3
CLIC4P1	p21.3
ENSG00000224549	p21.3
ENSG00000287696	p21.3
ENSG00000283982	p21.3
SUMO2P2	p21.3
ENSG00000233906	p21.3
NOP56P2	p21.3
ELAVL2	p21.3
ENSG00000287843	p21.3
ENSG00000231460	p21.3
ENSG00000237414	p21.3
ENSG00000277608	p21.3
ENSG00000287139	p21.3
IZUMO3	p21.3
ENSG00000269957	p21.3
RMRPP5	p21.3
RN7SKP120	p21.3
ENSG00000287318	p21.3
TUSC1	p21.2
LINC01241	p21.2
GARIN3P1	p21.2
LINC03106	p21.2
ENSG00000279256	p21.2
ENSG00000254261	p21.2
ENSG00000252580	p21.2
ENSG00000253400	p21.2
CAAP1	p21.2
H3P31	p21.2
RN7SL100P	p21.2
PLAA	p21.2
IFT74	p21.2
IFT74-AS1	p21.2
LRRC19	p21.2
ENSG00000254396	p21.2
TEK	p21.2
RNA5SP280	p21.2
RPL36AP34	p21.2
REXO6P	p21.2
EQTN	p21.2
MOB3B	p21.2
ENSG00000237734	p21.2
ENSG00000287355	p21.2
IFNK	p21.2
EMICERI	p21.2
C9orf72	p21.2
CTAGE12P	p21.2
ENSG00000260390	p21.2
ENSG00000260412	p21.2
LINGO2	p21.2
ENSG00000229060	p21.1
ENSG00000287551	p21.1
KCTD10P1	p21.1
MIR876	p21.1
MIR873	p21.1
ENSG00000287038	p21.1
ENSG00000230276	p21.1
ENSG00000277646	p21.1
ENSG00000229834	p21.1
ME2P1	p21.1
LINC01242	p21.1
SLC4A1APP1	p21.1
CDRT15P5	p21.1
RBMXP2	p21.1
KRT18P66	p21.1
KRT18P36	p21.1
RPS26P2	p21.1
FTLP4	p21.1
HSPA8P17	p21.1
ENSG00000223421	p21.1
SLC25A6P2	p21.1
LINC01243	p21.1
MTATP6P30	p21.1
MTCO3P30	p21.1
HMGB3P23	p21.1
RNA5SP281	p21.1
SLC25A5P8	p21.1
ACO1	p21.1
RIGI	p21.1
ENSG00000288684	p21.1
TOPORS	p21.1
SMIM27	p21.1
NDUFB6	p21.1
DFFBP1	p21.1
TAF1L	p21.1
ENSG00000223440	p21.1
ENSG00000230516	p21.1
SNRPCP1	p21.1
ENSG00000230867	p21.1
TMEM215	p21.1
ENSG00000236796	p21.1
ENSG00000231193	p21.1
APTX	p21.1
BOLA3P4	p21.1
ASS1P12	p21.1
TCEA1P4	p21.1
LAGE3P1	p21.1
DNAJA1	p21.1
SMU1	p21.1
B4GALT1	p21.1
B4GALT1-AS1	p21.1
RNU4ATAC15P	p21.1
SPINK4	p13.3
BAG1	p13.3
CHMP5	p13.3
NFX1	p13.3
AQP7	p13.3
ENSG00000286322	p13.3
AQP3	p13.3
ENSG00000270542	p13.3
NOL6	p13.3
MIR6851	p13.3
SUGT1P1	p13.3
ENSG00000228072	p13.3
ANKRD18B	p13.3
ENSG00000225123	p13.3
SNX18P7	p13.3
CYP4F26P	p13.3
PRSS3P4	p13.3
TRBV20OR9-2	p13.3
ANXA2P2	p13.3
TRBV21OR9-2	p13.3
TRBV22OR9-2	p13.3
TRBV23OR9-2	p13.3
TRBV24OR9-2	p13.3
TRBV25OR9-2	p13.3
PTENP1	p13.3
PTENP1-AS	p13.3
TRBV26OR9-2	p13.3
ENSG00000260947	p13.3
ENSG00000287063	p13.3
ENSG00000227301	p13.3
ENSG00000287495	p13.3
UBE2R2-AS1	p13.3
PRSS3	p13.3
TRBV29OR9-2	p13.3
UBE2R2	p13.3
RNU4ATAC11P	p13.3
UBAP2	p13.3
SNORD121B	p13.3
SNORD121A	p13.3
OSTCP8	p13.3
ENSG00000288949	p13.3
RN7SKP114	p13.3
ENSG00000228352	p13.3
DCAF12	p13.3
TUBB4BP2	p13.3
ENSG00000239392	p13.3
UBAP1	p13.3
RPL35AP2	p13.3
RNA5SP282	p13.3
ENSG00000233668	p13.3
KIF24	p13.3
RNU2-50P	p13.3
SERPINH1P1	p13.3
NUDT2	p13.3
MYORG	p13.3
SPMIP6	p13.3
FAM219A	p13.3
DNAI1	p13.3
RN7SKP24	p13.3
ENHO	p13.3
ENSG00000230729	p13.3
ENSG00000232983	p13.3
CNTFR	p13.3
CNTFR-AS1	p13.3
RPP25L	p13.3
DCTN3	p13.3
ARID3C	p13.3
SIGMAR1	p13.3
GALT	p13.3
ENSG00000258728	p13.3
IL11RA	p13.3
CCL27	p13.3
ENSG00000261215	p13.3
ENSG00000187186	p13.3
ENSG00000230074	p13.3
CCL19	p13.3
ENSG00000288583	p13.3
CCL21	p13.3
SPATA31F1	p13.3
ENSG00000287368	p13.3
SPATA31F2P	p13.3
ENSG00000290768	p13.3
SPATA31F3	p13.3
GLULP4	p13.3
YWHAZP6	p13.3
PHF24	p13.3
DNAJB5-DT	p13.3
DNAJB5	p13.3
ENSG00000273597	p13.3
ENSG00000279489	p13.3
SYF2P2	p13.3
ENSG00000286782	p13.3
ENSG00000287868	p13.3
ENSG00000279608	p13.3
SPATA31G1	p13.3
RN7SL338P	p13.3
VCP	p13.3
ENSG00000288699	p13.3
FANCG	p13.3
PIGO	p13.3
PIGO-AS1	p13.3
STOML2	p13.3
ATOSB	p13.3
ENSG00000215198	p13.3
UNC13B	p13.3
ENSG00000279083	p13.3
ATP8B5P	p13.3
ZFAND6P1	p13.3
RUSC2	p13.3
ENSG00000287287	p13.3
RPL36AP33	p13.3
CIMIP2B	p13.3
RPS29P17	p13.3
ENSG00000288586	p13.3
TESK1	p13.3
MIR4667	p13.3
CD72	p13.3
ENSG00000231393	p13.3
ENSG00000227933	p13.3
SIT1	p13.3
RMRP	p13.3
CCDC107	p13.3
ARHGEF39	p13.3
RN7SL22P	p13.3
CA9	p13.3
TPM2	p13.3
TLN1	p13.3
MIR6852	p13.3
CREB3	p13.3
MIR6853	p13.3
GBA2	p13.3
RGP1	p13.3
MSMP	p13.3
ENSG00000228843	p13.3
ENSG00000227388	p13.3
NPR2	p13.3
SPAG8	p13.3
HINT2	p13.3
ENSG00000285645	p13.3
TMEM8B	p13.3
FAM221B	p13.3
OR13E1P	p13.3
OR13J1	p13.3
NDUFA5P4	p13.3
HRCT1	p13.3
SPAAR	p13.3
ENSG00000287986	p13.3
PGAM1P2	p13.3
OR2S2	p13.3
ENSG00000290538	p13.3
YBX1P10	p13.3
OR13C6P	p13.3
OR13C7	p13.3
OR2S1P	p13.3
OR2AM1P	p13.3
RECK	p13.3
ENSG00000276730	p13.3
GLIPR2	p13.3
CCIN	p13.3
CLTA	p13.3
GNE	p13.3
RNU4-53P	p13.3
HMGB3P24	p13.2
RNF38	p13.2
MELK	p13.2
ENSG00000288571	p13.2
ENSG00000287514	p13.2
MIR4475	p13.2
PAX5	p13.2
ENSG00000258885	p13.2
MIR4540	p13.2
MIR4476	p13.2
ENSG00000250850	p13.2
RPL32P21	p13.2
LINC01400	p13.2
ENSG00000260100	p13.2
EBLN3P	p13.2
ENSG00000233242	p13.2
ZCCHC7	p13.2
ENSG00000228292	p13.2
RNU6-677P	p13.2
LINC01627	p13.2
GRHPR	p13.2
CHCHD4P3	p13.2
ZBTB5	p13.2
KCTD9P3	p13.2
POLR1E	p13.2
RPL21P83	p13.2
ENSG00000234160	p13.2
FBXO10	p13.2
ENSG00000256966	p13.2
TOMM5	p13.2
RAB1C	p13.2
FRMPD1	p13.2
RN7SKP171	p13.2
TRMT10B	p13.2
EXOSC3	p13.2
ENSG00000289295	p13.2
DCAF10	p13.2
ENSG00000232454	p13.2
PAICSP1	p13.2
TMX2P1	p13.2
SHB	p13.1
RNU7-124P	p13.1
ENSG00000223716	p13.1
ALDH1B1	p13.1
IGFBPL1	p13.1
ENSG00000291061	p13.1
ARMC8P1	p13.1
ENSG00000283162	p13.1
TCEA1P3	p13.1
GAS2L1P1	p13.1
VN1R48P	p13.1
ENSG00000243085	p13.1
FAM220BP	p13.1
ANKRD18A	p13.1
CYP4F33P	p13.1
ENSG00000290907	p13.1
SNX18P3	p13.1
FAM201A	p13.1
YWHABP1	p13.1
ENSG00000284612	p13.1
RNU6-765P	p13.1
FAM240B	p13.1
ENSG00000228467	p13.1
ENSG00000287838	p13.1
VN2R3P	p12
CNTNAP3	p12
RBM17P1	p12
ENSG00000271454	p12
ENSG00000243695	p12
RN7SL640P	p12
SPATA31A1	p12
ENSG00000293163	p12
ENSG00000277024	p12
FAM74A1	p12
ENSG00000224038	p12
ENSG00000231140	p12
ENSG00000290717	p12
ZNF658B	p12
SKP1P3	p12
FKBP4P2	p12
SDR42E1P1	p12
ATP5F1AP8	p12
GLIDR	p12
RAB28P1	p12
RBPJP5	p12
ENSG00000229273	p12
ENSG00000291181	p12
FGF7P3	p12
RN7SL763P	p12
ENSG00000232798	p12
RPL7AP49	p12
ENSG00000237846	p11.2
CDRT15P14	p11.2
ENSG00000228136	p11.2
ENSG00000236966	p11.2
ENSG00000283211	p11.2
MEP1AP1	p11.2
ENSG00000291287	p11.2
ANKRD20A2P	p11.2
ENSG00000240240	p11.2
RNU6-1269P	p11.2
ENSG00000290969	p11.2
ENSG00000234812	p11.2
SNX18P8	p11.2
FAM95B1	p11.2
ENSG00000224681	p11.2
CNN2P2	p11.2
GXYLT1P3	p11.2
ENSG00000274157	p11.2
AQP7P5	p11.2
ENSG00000274067	p11.2
ENSG00000290546	p11.2
ENSG00000184906	p11.2
BMS1P14	p11.2
ENSG00000289843	p11.2
ENSG00000276266	p11.2
IGKV1OR9-2	p11.2
ENSG00000276963	p11.2
RNU6-156P	p11.2
ENSG00000275390	p11.2
ENSG00000276868	p11.2
MIR1299	p11.2
ENSG00000291075	p11.2
FRG1HP	p11.2
PGM5P2	p11.2
ENSG00000280077	p11.2
ENSG00000279456	p11.2
ENSG00000225655	p11.2
LINC03025	p11.2
FOXD4L6	p11.2
ZNG1F	p11.2
MIR4477A	p11.2
RNA5SP530	p11.2
ENSG00000279561	p11.2
PTGER4P2-CDK2AP2P2	p11.2
CDK2AP2P1	p11.2
MYO5BP1	p11.2
ENSG00000276502	p11.2
ENSG00000290848	p11.2
CDRT15P6	p11.2
ENSG00000288891	p11.2
RPL7AP45	p11.2
ENSG00000277340	p11.2
RN7SL565P	p11.2
ENSG00000288225	p11.2
ENSG00000278077	p11.2
ENSG00000278054	p11.2
ENSG00000276412	p11.2
FAM242F	p11.2
ENSG00000274688	p11.2
ENSG00000278001	p11.2
ENSG00000275297	p11.2
CNTNAP3B	p11.2
RBM17P3	p11.2
ENSG00000270909	p11.2
RN7SL343P	p11.2
SPATA31A6	p11.2
ENSG00000239986	p11.2
ENSG00000276277	p11.1
ENSG00000275649	p11.1
FKBP4P6	p11.1
SDR42E1P2	p11.1
ATP5F1AP1	p11.1
RAB28P3	p11.1
RBPJP6	p11.1
FAM88E	p11.1
ENSG00000212952	p11.1
ENSG00000229311	p11.1
FGF7P5	p11.1
ENSG00000230245	p11.1
FGF7P4	p11.1
ENSG00000233424	p11.1
ENSG00000291170	p11.1
CNTNAP3P7	p11.1
ADGRF5P2	p11.1
MEP1AP4	p11.1
ENSG00000291166	p11.1
ENSG00000286793	p11.1
ANKRD20A7P	p11.1
RNU6-599P	p11.1
ENSG00000273900	p11.1
SNX18P5	p11.1
CYP4F60P	p11.1
ENSG00000229079	p11.1
CNN2P4	p11.1
ENSG00000276128	p11.1
ENSG00000293321	p11.1
ENSG00000277737	q11
ENSG00000291167	q11
ENSG00000286506	q11
ENSG00000287800	q11
ENSG00000286916	q11
ENSG00000277598	q12
SPATA31A5	q12
ENSG00000293090	q12
ENSG00000275628	q12
FAM74A6	q12
ENSG00000276422	q12
ENSG00000278485	q12
ENSG00000283541	q12
SPATA31A7	q12
ENSG00000277412	q12
ENSG00000276149	q12
FAM74A4	q12
ENSG00000275676	q12
CNTNAP3C	q12
RN7SL462P	q12
ENSG00000277109	q13
FAM242D	q13
ENSG00000204814	q13
ENSG00000231454	q13
RN7SL722P	q13
FAM27C	q13
ENSG00000235659	q13
ENSG00000223379	q13
FAM242E	q13
ENSG00000276845	q13
ENSG00000284471	q13
RPL7AP76	q13
ENSG00000231212	q13
ENSG00000236450	q13
RN7SL544P	q13
FAM88C	q13
ENSG00000291011	q13
ENSG00000233651	q13
ENSG00000226429	q13
FGF7P6	q13
ENSG00000224603	q13
LINC01189	q13
FGF7P7	q13
FAM88F	q13
CNTNAP3P5	q13
RBPJP7	q13
RAB28P2	q13
ENSG00000234451	q13
ATP5F1AP7	q13
SDR42E1P3	q13
FKBP4P7	q13
ENSG00000288838	q13
LINC01410	q13
ENSG00000287168	q13
RNA5SP283	q13
ENSG00000229422	q13
ENSG00000293074	q13
PTGER4P2	q13
CDK2AP2P2	q13
LERFS	q13
MYO5BP2	q13
ADGRF5P1	q13
ENSG00000293082	q13
FGF7P8	q13
FAM88B	q13
CNTNAP3P1	q13
ENSG00000244081	q13
BMS1P9	q13
ENSG00000290573	q13
ENSG00000182021	q13
AQP7P4	q13
ENSG00000290549	q13
AQP7P1	q13
ENSG00000228522	q13
ENSG00000290559	q13
BMS1P10	q13
RPL7AP46	q13
ENSG00000234042	q13
CDRT15P7	q13
ENSG00000224267	q13
ENSG00000225360	q13
MYO5BP3	q13
CDK2AP2P3	q13
PTGER4P3	q13
ENSG00000225411	q13
RNA5SP284	q13
DUX4L50	q13
MIR4477B	q13
FRG1JP	q13
ENSG00000204790	q13
FLJ43315	q13
ENSG00000288690	q13
ENSG00000288694	q13
ENSG00000285580	q13
ANKRD20A4P	q13
RNU6-1193P	q13
ENSG00000289725	q13
SNX18P9	q13
ENSG00000229156	q13
CYP4F25P	q13
ENSG00000224762	q13
CNN2P3	q13
GXYLT1P6	q13
ENSG00000277869	q13
AQP7P2	q13
ENSG00000290586	q13
ENSG00000176134	q13
BMS1P11	q13
ENSG00000235932	q13
IGKV1OR-2	q13
BNIP3P4	q13
ENSG00000197550	q13
ENSG00000223602	q13
RNU6-1293P	q13
ENSG00000290579	q21.11
ENSG00000287988	q21.11
BMS1P12	q21.11
ENSG00000293277	q21.11
ENSG00000267085	q21.11
ENSG00000236252	q21.11
IGKV1OR9-1	q21.11
FOXD4L5	q21.11
ZNG1DP	q21.11
ENSG00000287329	q21.11
FRG1KP	q21.11
ZNG1E	q21.11
FOXD4L4	q21.11
IGKV1OR-3	q21.11
ENSG00000237904	q21.11
ENSG00000235893	q21.11
BMS1P13	q21.11
ENSG00000290938	q21.11
ENSG00000279955	q21.11
AQP7P3	q21.11
ENSG00000274893	q21.11
ENSG00000273668	q21.11
ENSG00000293304	q21.11
GXYLT1P4	q21.11
ENSG00000278068	q21.11
ENSG00000278720	q21.11
ENSG00000290970	q21.11
ENSG00000286945	q21.11
CYP4F59P	q21.11
SNX18P4	q21.11
ANKRD20A3P	q21.11
ENSG00000276257	q21.11
ENSG00000290971	q21.11
RNU6-538P	q21.11
ENSG00000284611	q21.11
ENSG00000284658	q21.11
CDRT15P12	q21.11
RBPJP2	q21.11
RAB28P4	q21.11
ATP5F1AP10	q21.11
SDR42E1P4	q21.11
FKBP4P8	q21.11
ZNF658	q21.11
ENSG00000277490	q21.11
ENSG00000277350	q21.11
ENSG00000276039	q21.11
FAM74A3	q21.11
ENSG00000276348	q21.11
ENSG00000274820	q21.11
SPATA31A3	q21.11
CNTNAP3P2	q21.11
RN7SL422P	q21.11
ENSG00000277575	q21.11
RBM17P2	q21.11
ENSG00000276204	q21.11
ENSG00000276898	q21.11
FAM27E3	q21.11
FAM27B	q21.11
ENSG00000275493	q21.11
RN7SL787P	q21.11
ENSG00000277618	q21.11
ANKRD20A1	q21.11
RNU6-368P	q21.11
ENSG00000226904	q21.11
ZNG1C	q21.11
ENSG00000279706	q21.11
FOXD4L3	q21.11
ENSG00000225337	q21.11
PGM5	q21.11
PGM5-AS1	q21.11
ENSG00000233178	q21.11
ENSG00000229019	q21.11
TMEM252	q21.11
TMEM252-DT	q21.11
LINC01506	q21.11
ENSG00000224025	q21.11
PIP5K1B	q21.11
PABIR1	q21.11
ENSG00000236998	q21.11
ENSG00000236733	q21.11
RNU6-820P	q21.11
ENSG00000288771	q21.11
PRKACG	q21.11
ENSG00000285130	q21.11
FXN	q21.11
ENSG00000270236	q21.11
TJP2	q21.11
BANCR	q21.12
ENTREP1	q21.12
APBA1	q21.12
ENSG00000243888	q21.12
ENSG00000229312	q21.12
ENSG00000261447	q21.12
PTAR1	q21.12
CFAP95-DT	q21.12
CFAP95	q21.12
RN7SL570P	q21.12
MAMDC2-AS1	q21.12
MAMDC2	q21.12
RNU2-5P	q21.12
SMC5-DT	q21.12
RPL24P8	q21.12
SMC5	q21.12
ENSG00000274421	q21.12
KLF9	q21.12
ENSG00000289159	q21.12
TRPM3	q21.12
RN7SL726P	q21.12
ENSG00000232086	q21.12
ENSG00000223966	q21.12
MIR204	q21.12
PIGUP1	q21.12
ENSG00000289163	q21.13
RPL35AP21	q21.13
CEMIP2	q21.13
ENSG00000271166	q21.13
ABHD17B	q21.13
C9orf85	q21.13
HSPB1P1	q21.13
C9orf57	q21.13
ENSG00000286823	q21.13
BTF3P4	q21.13
GDA	q21.13
ENSG00000235523	q21.13
ENSG00000233933	q21.13
RNA5SP285	q21.13
LINC01504	q21.13
ZFAND5	q21.13
ENSG00000288865	q21.13
ENSG00000230003	q21.13
ENSG00000225947	q21.13
TMC1	q21.13
ENSG00000289993	q21.13
RPS20P24	q21.13
RPS27AP15	q21.13
LINC01474	q21.13
ALDH1A1	q21.13
CYP1D1P	q21.13
ANXA1	q21.13
DPP3P2	q21.13
ENSG00000286840	q21.13
ENSG00000232590	q21.13
ENSG00000236701	q21.13
RNA5SP286	q21.13
ENSG00000223368	q21.13
ENSG00000227809	q21.13
RORB-AS1	q21.13
RORB	q21.13
ENSG00000286944	q21.13
TRPM6	q21.13
RN7SKP47	q21.13
RPSAP75	q21.13
RNU6-445P	q21.13
ENSG00000224297	q21.13
C9orf40	q21.13
CARNMT1-AS1	q21.13
CARNMT1	q21.13
ENSG00000229587	q21.13
ENSG00000278040	q21.13
NMRK1	q21.13
OSTF1	q21.13
RNU6-1228P	q21.13
ENSG00000235707	q21.13
ENSG00000236376	q21.13
OTX2P1	q21.13
PCSK5	q21.13
RBM22P5	q21.13
RFK	q21.13
RPSAP9	q21.13
GCNT1	q21.13
H3P32	q21.13
PPIAP87	q21.13
PRUNE2	q21.2
PCA3	q21.2
ENSG00000274326	q21.2
ENSG00000277320	q21.2
ENSG00000286332	q21.2
DNAJB5P1	q21.2
LYPLA2P3	q21.2
ENSG00000229857	q21.2
FOXB2	q21.2
ATP5MFP3	q21.2
RFC5P1	q21.2
VPS13A-AS1	q21.2
VPS13A	q21.2
GNA14	q21.2
GNA14-AS1	q21.2
NUTF2P3	q21.2
RNU6-1303P	q21.2
GNAQ	q21.2
ENSG00000233457	q21.2
RN7SKP59	q21.2
ASS1P3	q21.2
RPL21P84	q21.2
ENSG00000234819	q21.2
ENSG00000289440	q21.2
CEP78	q21.2
PSAT1	q21.2
ENSG00000270627	q21.31
MTND2P8	q21.31
KRT18P24	q21.31
ENSG00000260995	q21.31
CHCHD2P9	q21.31
LNCARSR	q21.31
TLE4	q21.31
ENSG00000270691	q21.31
NPAP1P6	q21.31
ENSG00000232494	q21.31
ENSG00000260564	q21.31
ENSG00000279715	q21.31
ENSG00000280366	q21.31
LINC01507	q21.31
NPAP1P4	q21.31
MTCO1P51	q21.31
MTND2P9	q21.31
RPS19P6	q21.31
ENSG00000226798	q21.31
RPS20P25	q21.31
ENSG00000237072	q21.31
TLE1	q21.32
TLE1-DT	q21.32
RNU6-1035P	q21.32
RNA5SP287	q21.32
ENSG00000200969	q21.32
SPATA31D5P	q21.32
ENSG00000230846	q21.32
SPATA31D4	q21.32
ENSG00000267559	q21.32
SPATA31D3	q21.32
SPATA31D2P	q21.32
ENSG00000290551	q21.32
SPATA31D1	q21.32
SPATA31B1P	q21.32
DDX10P2	q21.32
ENSG00000235377	q21.32
ENSG00000225085	q21.32
MTCO3P40	q21.32
ENSG00000228430	q21.32
ENSG00000228123	q21.32
ENSG00000232749	q21.32
ENSG00000278988	q21.32
ENSG00000286612	q21.32
RPS6P12	q21.32
RASEF	q21.32
ENSG00000286451	q21.32
RN7SKP242	q21.32
ENSG00000273806	q21.32
FRMD3-AS1	q21.32
FRMD3	q21.32
ENSG00000237529	q21.32
RNU4-29P	q21.32
RNU4-15P	q21.32
IDNK	q21.32
UBQLN1	q21.32
UBQLN1-AS1	q21.32
GKAP1	q21.32
ENSG00000226877	q21.32
ENSG00000231616	q21.32
KIF27	q21.32
QNG1	q21.32
HNRNPK	q21.32
MIR7-1	q21.32
HNRNPK-AS1	q21.32
RMI1	q21.32
ENSG00000227463	q21.32
ENSG00000270166	q21.32
SLC28A3-AS1	q21.32
SLC28A3	q21.33
ENSG00000285987	q21.33
ENSG00000228095	q21.33
NTRK2	q21.33
UBE2V1P10	q21.33
ENSG00000285556	q21.33
ENSG00000287930	q21.33
ENSG00000285634	q21.33
STK33P1	q21.33
AGTPBP1	q21.33
ENSG00000234424	q21.33
ENSG00000229454	q21.33
ENSG00000230303	q21.33
ENSG00000290924	q21.33
ENSG00000165121	q21.33
ENSG00000289214	q21.33
PHB1P7	q21.33
ENSG00000231741	q21.33
NAA35	q21.33
GOLM1	q21.33
ENSG00000287333	q21.33
ENSG00000233713	q21.33
